epoch,acc,dice_coef,iou,loss,lr,precision_4,recall_4,val_acc,val_dice_coef,val_iou,val_loss,val_precision_4,val_recall_4
0,0.9965940117835999,0.059018686413764954,0.01271813828498125,0.02517743781208992,0.001,0.0008150992798618972,0.0007721643196418881,0.9984936118125916,0.026435982435941696,0.01315243449062109,0.00661811325699091,0.0,0.0
1,0.9982776641845703,0.0376470573246479,0.01670389249920845,0.007419416680932045,0.001,0.0,0.0,0.9986818432807922,0.030933726578950882,0.010489711537957191,0.005690299905836582,0.0,0.0
2,0.9982855319976807,0.040247075259685516,0.01845083385705948,0.007223631255328655,0.001,0.0,0.0,0.9986818432807922,0.031062742695212364,0.009445272386074066,0.0058634220622479916,0.0,0.0
3,0.9982702136039734,0.040249332785606384,0.019240623340010643,0.007184993010014296,0.001,0.0,0.0,0.9986818432807922,0.04364459961652756,0.013655302114784718,0.005748279392719269,0.0,0.0
4,0.9982917904853821,0.04951915889978409,0.025298362597823143,0.00687042810022831,0.001,0.3283582031726837,9.706510172691196e-05,0.9986818432807922,0.05011975020170212,0.01404163520783186,0.005871404893696308,0.0,0.0
5,0.9981884956359863,0.07114365696907043,0.03541557490825653,0.006909070070832968,0.001,0.6666666865348816,4.991244350094348e-05,0.9986807107925415,0.1069997102022171,0.011167556047439575,0.006124340929090977,0.0,0.0
6,0.9983671307563782,0.1187167689204216,0.06862550228834152,0.005667495541274548,0.001,0.6902886033058167,0.06018925458192825,0.9985319375991821,0.07954106479883194,0.02359885349869728,0.004983190447092056,0.028301887214183807,0.003410676494240761
7,0.9984310865402222,0.16398273408412933,0.10200267285108566,0.00566413439810276,0.001,0.6965118050575256,0.2513519525527954,0.9989076256752014,0.10100189596414566,0.05247586593031883,0.004174288362264633,0.888628363609314,0.195855513215065
8,0.9985934495925903,0.21751011908054352,0.12760387361049652,0.004913278855383396,0.001,0.7028452754020691,0.32468098402023315,0.9989950060844421,0.18187007308006287,0.08928666263818741,0.0032307959627360106,0.6687710881233215,0.4707767069339752
9,0.9987797141075134,0.3234764635562897,0.2001344859600067,0.004079330246895552,0.001,0.7251065373420715,0.47867077589035034,0.9986295104026794,0.061733417212963104,0.026451287791132927,0.0049969893880188465,0.1565295159816742,0.009043460711836815
10,0.9991145730018616,0.41591382026672363,0.2932566702365875,0.0028593633323907852,0.001,0.816548228263855,0.6199626922607422,0.9993235468864441,0.21555225551128387,0.14353203773498535,0.0021900669671595097,0.9007912874221802,0.5471035242080688
11,0.9990801811218262,0.43583008646965027,0.29767775535583496,0.003021097043529153,0.001,0.7993685603141785,0.640332818031311,0.9992168545722961,0.30582553148269653,0.160304993391037,0.002235138090327382,0.6882189512252808,0.7420288324356079
12,0.9993898272514343,0.5501459836959839,0.4163740277290344,0.0019246583105996251,0.001,0.8569066524505615,0.7854923009872437,0.9994463920593262,0.3337269425392151,0.20352278649806976,0.0015942530008032918,0.8042393922805786,0.7666270732879639
13,0.9991447925567627,0.491052508354187,0.34316548705101013,0.0027157075237482786,0.001,0.8193714022636414,0.6685727834701538,0.9994192123413086,0.2562015652656555,0.1634819209575653,0.0018673400627449155,0.9356136918067932,0.6007441282272339
14,0.9992269277572632,0.5011094808578491,0.3656444549560547,0.002458873437717557,0.001,0.8293007016181946,0.694063663482666,0.9995513558387756,0.3284018933773041,0.2266358584165573,0.0013878738973289728,0.8601658940315247,0.7877112030982971
15,0.9996135234832764,0.6468644142150879,0.5280386209487915,0.001120366039685905,0.001,0.9128941893577576,0.8601875901222229,0.9995952844619751,0.34047189354896545,0.24950647354125977,0.0012068862561136484,0.9319118857383728,0.7476099133491516
16,0.9996924996376038,0.7013871073722839,0.6012534499168396,0.0008673066040500998,0.001,0.9314943552017212,0.8962882161140442,0.9996393918991089,0.38339439034461975,0.27368026971817017,0.0010685441084206104,0.890103816986084,0.8287426829338074
17,0.9996994137763977,0.6943438649177551,0.5879075527191162,0.0008405438857153058,0.001,0.9272920489311218,0.897616446018219,0.9995955228805542,0.38296476006507874,0.26039400696754456,0.0012862312141805887,0.8940595984458923,0.7863159775733948
18,0.9995161890983582,0.6217132806777954,0.5091042518615723,0.001646761898882687,0.001,0.9051175713539124,0.8152238130569458,0.9996134638786316,0.35962215065956116,0.26567143201828003,0.0011420970549806952,0.8990954160690308,0.7961345911026001
19,0.9997240304946899,0.7269011735916138,0.6293550133705139,0.0007606105064041913,0.001,0.9335145354270935,0.9087674617767334,0.9996690154075623,0.42713019251823425,0.3035053610801697,0.0009737559012137353,0.8917180299758911,0.8524107336997986
20,0.9997173547744751,0.7183560132980347,0.6210115551948547,0.0007696439861319959,0.001,0.9339682459831238,0.9057679176330566,0.9996346235275269,0.4226427376270294,0.2799980044364929,0.0010638425592333078,0.8656731843948364,0.8555630445480347
21,0.9997701048851013,0.7346072196960449,0.6440780758857727,0.000609193230047822,0.001,0.9423192143440247,0.9234440326690674,0.9996919631958008,0.445208340883255,0.3043498396873474,0.0008923239656724036,0.8747535943984985,0.8943724036216736
22,0.9997761249542236,0.7387019395828247,0.6484326124191284,0.0005917894304729998,0.001,0.9446646571159363,0.9267095923423767,0.9996317028999329,0.4382322132587433,0.2880840301513672,0.001124354894272983,0.8571721315383911,0.8646581768989563
23,0.9997912049293518,0.7642846703529358,0.6807083487510681,0.0005455056088976562,0.001,0.9469696879386902,0.9314085841178894,0.9996786713600159,0.4551357626914978,0.3231987953186035,0.0009734901250340044,0.8932602405548096,0.8588703274726868
