epoch,acc,dice_coef,iou,loss,lr,precision_1,recall_1,val_acc,val_dice_coef,val_iou,val_loss,val_precision_1,val_recall_1
0,0.9888646006584167,0.1833331435918808,0.06595510244369507,0.12219516932964325,0.001,0.2345450222492218,0.19511531293392181,0.9924595952033997,0.016330989077687263,0.02362619712948799,0.030771110206842422,0.0,0.0
1,0.9926791191101074,0.23673464357852936,0.09519277513027191,0.02926529571413994,0.001,0.5813167691230774,0.18273001909255981,0.9924741983413696,0.03104379214346409,0.028358619660139084,0.0320248156785965,0.0,0.0
2,0.9940992593765259,0.2695760428905487,0.14409750699996948,0.01831984519958496,0.001,0.7610600590705872,0.3428606390953064,0.9924775958061218,0.06749008595943451,0.02475150302052498,0.04490204155445099,1.0,0.0004612296761479229
3,0.9950721859931946,0.31293633580207825,0.190438911318779,0.01400731224566698,0.001,0.8258798718452454,0.47199657559394836,0.9924845695495605,0.11749283224344254,0.041539937257766724,0.04066307097673416,0.9979279041290283,0.001400556182488799
4,0.9954297542572021,0.32776692509651184,0.2020101249217987,0.012530078180134296,0.001,0.8309274911880493,0.48975393176078796,0.993031919002533,0.28644394874572754,0.12353632599115372,0.037673596292734146,0.9900696873664856,0.07492219656705856
5,0.9957269430160522,0.33195701241493225,0.20840033888816833,0.011484297923743725,0.001,0.8409595489501953,0.5125819444656372,0.992481529712677,0.15943357348442078,0.07308100908994675,0.03986366093158722,1.0,0.001009121653623879
6,0.9957147836685181,0.3569875955581665,0.22794820368289948,0.011274370364844799,0.001,0.8342755436897278,0.5486891269683838,0.9924824833869934,0.16384528577327728,0.05986491218209267,0.046363465487957,1.0,0.0011295182630419731
7,0.9958989024162292,0.36712417006492615,0.23814637959003448,0.010640455409884453,0.001,0.8341383934020996,0.5706929564476013,0.9924783110618591,0.11828752607107162,0.05393804982304573,0.04005219787359238,1.0,0.0005438206135295331
8,0.9959766864776611,0.3809962272644043,0.24878989160060883,0.010314100421965122,0.001,0.8341770172119141,0.5973862409591675,0.9924750328063965,0.09983161836862564,0.03944256529211998,0.049177221953868866,0.9324894547462463,0.00012853941007051617
9,0.9959767460823059,0.39397022128105164,0.261249840259552,0.010161727666854858,0.001,0.8246674537658691,0.6288816332817078,0.9924741983413696,0.07710924744606018,0.034648600965738297,0.04291662573814392,0.0,0.0
10,0.9963293075561523,0.3902246356010437,0.2555243968963623,0.009262572042644024,0.001,0.831993043422699,0.6261494755744934,0.9924802184104919,0.06243404746055603,0.01174632553011179,0.05319730192422867,1.0,0.0008206747006624937
11,0.9965893626213074,0.4107459485530853,0.2740708887577057,0.008563844487071037,0.000100000005,0.8231829404830933,0.6903911232948303,0.9924752116203308,0.14799928665161133,0.06843769550323486,0.041011564433574677,0.9124578833580017,0.0001576207287143916
12,0.9966204166412354,0.4125581681728363,0.2777559161186218,0.008412288501858711,0.000100000005,0.8346793055534363,0.6775208115577698,0.9924747943878174,0.0747419074177742,0.03474174067378044,0.045904867351055145,0.9375,9.596833842806518e-05
13,0.9965534806251526,0.41376569867134094,0.2799403667449951,0.008510082960128784,0.000100000005,0.831664502620697,0.6809217929840088,0.9924764633178711,0.09558331966400146,0.04038818180561066,0.047016240656375885,0.9226973652839661,0.0003262923564761877
14,0.9966070055961609,0.42191383242607117,0.2866814434528351,0.008345666341483593,0.000100000005,0.8267345428466797,0.7052551507949829,0.9924741983413696,0.07572884112596512,0.030172299593687057,0.050100114196538925,0.0,0.0
15,0.9966340661048889,0.4220044016838074,0.2878612279891968,0.008285056799650192,0.000100000005,0.8226738572120667,0.7188332080841064,0.9924741983413696,0.09746059030294418,0.03967300057411194,0.04674117639660835,0.0,0.0
16,0.996630072593689,0.4238587021827698,0.2893752157688141,0.008281467482447624,0.000100000005,0.8231520056724548,0.7110719084739685,0.992474377155304,0.06614325940608978,0.027915403246879578,0.04958270117640495,0.6273764371871948,9.596833842806518e-05
17,0.9966895580291748,0.4266866445541382,0.29146039485931396,0.008101404644548893,0.000100000005,0.823372483253479,0.7240853905677795,0.9924741983413696,0.0981355607509613,0.03985724225640297,0.04817771911621094,0.0,0.0
18,0.9966141581535339,0.432964026927948,0.2970418632030487,0.008294263854622841,0.000100000005,0.825292706489563,0.7235965728759766,0.9924741983413696,0.05787845700979233,0.023256558924913406,0.05247005075216293,0.0,0.0
19,0.9965720772743225,0.4329039752483368,0.29860854148864746,0.008330104872584343,0.000100000005,0.8218311667442322,0.7310323715209961,0.9924741983413696,0.0964968279004097,0.03653356060385704,0.048758141696453094,0.0,0.0
20,0.996570885181427,0.4272896647453308,0.2907756567001343,0.008275729604065418,0.000100000005,0.8221758008003235,0.7176986336708069,0.9924741983413696,0.08201029151678085,0.03274178132414818,0.04907933995127678,0.0,0.0
21,0.996692419052124,0.42738988995552063,0.2939837574958801,0.008052264340221882,1.0000001e-05,0.8276511430740356,0.7184579372406006,0.9924741983413696,0.06362318992614746,0.024402273818850517,0.05137158930301666,0.0,0.0
22,0.9967547059059143,0.4234885275363922,0.28861507773399353,0.00792621448636055,1.0000001e-05,0.8304306864738464,0.7115770578384399,0.9924741983413696,0.0720575600862503,0.027785450220108032,0.05137040466070175,0.0,0.0
23,0.9967000484466553,0.43450087308883667,0.29978132247924805,0.00802247691899538,1.0000001e-05,0.8278924822807312,0.7305226922035217,0.9924741983413696,0.07016488909721375,0.026533441618084908,0.050502534955739975,0.0,0.0
